head,tail,relation,time,score
彼得·蒂尔,特朗普,认为缺乏,2024-11-18,0.269626
彼得·蒂尔,特朗普,认为缺乏,2024-11-18,0.269626
彼得·蒂尔,特朗普,认为缺乏,2024-11-18,0.269626
帕特·盖尔辛格,英特尔,损害,2025-01-01,0.267966
帕特·盖尔辛格,英特尔,损害,2024-10-30,0.267966
唐纳德·特朗普,台积电,主导,2024-07-29,0.267878
唐纳德·特朗普,台积电,主导,2024-07-29,0.267878
唐纳德·特朗普,台积电,主导,2024-11-10,0.267878
唐纳德·特朗普,台积电,主导,2024-11-07,0.267878
唐纳德·特朗普,台积电,主导,2024-11-10,0.267878
唐纳德·特朗普,台积电,主导,2024-11-10,0.267878
唐纳德·特朗普,台积电,主导,2024-11-10,0.267878
唐纳德·特朗普,台积电,主导,2024-11-10,0.267878
唐纳德·特朗普,台积电,主导,2024-11-22,0.267878
唐纳德·特朗普,台积电,主导,2024-11-22,0.267878
美国,英伟达,质疑,2024-11-09,0.267740
美国,英伟达,质疑,2024-10-20,0.267740
美国,英伟达,质疑,2024-10-20,0.267740
帕特·盖尔辛格,台积电,威胁,2024-10-29,0.264973
帕特·盖尔辛格,台积电,威胁,2024-11-06,0.264973
特朗普政府,美国,认为恐怖,2024-11-10,0.263187
美国,台积电,认为有成就,2024-11-02,0.262356
美国,台积电,认为有成就,2024-11-28,0.262356
美国,台积电,认为有成就,2024-10-24,0.262356
美国,台积电,认为有成就,2024-11-28,0.262356
埃迪松·李,特朗普,担忧,2024-11-15,0.261625
皮特森国际经济研究所,特朗普,认可,2024-11-06,0.260453
基辛格,台积电,担忧,2024-12-02,0.259727
张忠谋,台积电,主导,2024-10-27,0.259083
张忠谋,台积电,主导,2024-10-27,0.259083
张忠谋,台积电,主导,2024-12-16,0.259083
张忠谋,台积电,主导,2024-12-24,0.259083
特里普·米克尔,特朗普,攻击,2024-12-01,0.258847
路透社,台积电,担忧,2024-11-10,0.258347
路透社,台积电,担忧,2024-10-23,0.258347
路透社,台积电,担忧,2024-11-10,0.258347
路透社,台积电,担忧,2024-10-27,0.258347
路透社,台积电,担忧,2024-10-27,0.258347
路透社,台积电,担忧,2024-10-22,0.258347
路透社,台积电,担忧,2024-10-27,0.258347
路透社,台积电,担忧,2024-11-09,0.258347
路透社,台积电,担忧,2025-01-10,0.258347
路透社,台积电,担忧,2024-10-23,0.258347
路透社,台积电,担忧,2025-01-10,0.258347
路透社,台积电,担忧,2025-01-10,0.258347
路透社,台积电,担忧,2024-10-27,0.258347
路透社,台积电,担忧,2024-10-27,0.258347
路透社,台积电,担忧,2024-10-22,0.258347
路透社,台积电,担忧,2024-12-02,0.258347
路透社,台积电,担忧,2024-11-14,0.258347
路透社,台积电,担忧,2024-09-01,0.258347
路透社,台积电,担忧,2025-01-10,0.258347
路透社,台积电,担忧,2024-10-08,0.258347
路透社,台积电,担忧,2024-10-27,0.258347
路透社,台积电,担忧,2024-10-22,0.258347
路透社,台积电,担忧,2024-10-27,0.258347
布拉德·林,台积电,质疑,2025-01-15,0.258262
吉娜·雷蒙多,台积电,担忧,2024-11-14,0.255161
吉娜·雷蒙多,台积电,担忧,2024-11-14,0.255161
台积电,英特尔,损害,2024-12-03,0.254764
台积电,英特尔,损害,2024-12-03,0.254764
台积电,英特尔,损害,2024-12-03,0.254764
台积电,英特尔,损害,2024-12-03,0.254764
帕特·盖尔辛格,台积电,认为可靠,2024-11-06,0.254726
美国,英伟达,担忧,2024-10-20,0.254222
美国,英伟达,担忧,2024-11-18,0.254222
美国,英伟达,担忧,2024-11-18,0.254222
美国,英伟达,担忧,2024-11-18,0.254222
美国,英伟达,担忧,2024-11-18,0.254222
美国,英伟达,担忧,2024-11-18,0.254222
美国,英伟达,担忧,2024-11-18,0.254222
郭建宏,台积电,主导,2025-01-14,0.254171
帕特·盖尔辛格,英特尔,质疑,2024-11-24,0.253327
帕特·盖尔辛格,英特尔,质疑,2024-09-19,0.253327
帕特·盖尔辛格,英特尔,质疑,2024-06-03,0.253327
习近平,台积电,感谢,2024-11-29,0.252842
亚当·普森,特朗普,认可,2024-11-06,0.249903
亚当·普森,特朗普,认可,2024-11-06,0.249903
唐纳德·特朗普总统,台积电,损害,2024-11-11,0.248394
唐纳德·特朗普,台积电,威胁,2024-07-29,0.246967
唐纳德·特朗普,台积电,威胁,2024-07-29,0.246967
唐纳德·特朗普,台积电,威胁,2024-11-10,0.246967
唐纳德·特朗普,台积电,威胁,2024-11-10,0.246967
唐纳德·特朗普,台积电,威胁,2024-11-10,0.246967
唐纳德·特朗普,台积电,威胁,2024-11-10,0.246967
唐纳德·特朗普,台积电,威胁,2024-11-10,0.246967
唐纳德·特朗普,台积电,威胁,2024-11-10,0.246967
唐纳德·特朗普,台积电,威胁,2024-11-30,0.246967
唐纳德·特朗普,台积电,威胁,2024-11-12,0.246967
埃迪松·李,特朗普,质疑,2024-11-15,0.246703
张忠谋,台积电,认为有危机,2024-11-29,0.246119
川普,台积电,认为恐怖,2024-10-28,0.244224
美国,台积电,认可,2024-11-10,0.243599
美国,台积电,认可,2024-11-09,0.243599
美国,台积电,认可,2024-11-10,0.243599
美国,台积电,认可,2024-10-27,0.243599
美国,台积电,认可,2024-10-22,0.243599
美国,台积电,认可,2024-11-09,0.243599
美国,台积电,认可,2024-10-27,0.243599
美国,台积电,认可,2024-11-09,0.243599
美国,台积电,认可,2024-10-23,0.243599
美国,台积电,认可,2024-11-09,0.243599
美国,台积电,认可,2024-10-22,0.243599
美国,台积电,认可,2024-11-09,0.243599
美国,台积电,认可,2024-10-16,0.243599
美国,台积电,认可,2024-11-09,0.243599
美国,台积电,认可,2024-11-09,0.243599
美国,台积电,认可,2025-01-13,0.243599
美国,台积电,认可,2024-10-27,0.243599
美国,台积电,认可,2024-10-22,0.243599
美国,台积电,认可,2024-11-09,0.243599
美国,台积电,认可,2024-11-09,0.243599
美国,台积电,认可,2024-11-10,0.243599
美国,台积电,认可,2025-01-16,0.243599
美国,台积电,认可,2024-11-10,0.243599
美国,台积电,认可,2024-11-10,0.243599
美国,台积电,认可,2024-11-10,0.243599
美国,台积电,认可,2024-11-10,0.243599
美国,台积电,认可,2024-11-10,0.243599
美国,台积电,认可,2024-11-10,0.243599
美国,台积电,认可,2024-11-28,0.243599
美国,台积电,认可,2024-11-14,0.243599
美国,台积电,认可,2024-10-26,0.243599
美国,台积电,认可,2024-11-29,0.243599
美国,台积电,认可,2024-12-02,0.243599
美国,台积电,认可,2024-12-02,0.243599
美国,台积电,认可,2024-10-24,0.243599
美国,台积电,认可,2024-12-21,0.243599
美国,台积电,认可,2024-12-21,0.243599
美国,台积电,认可,2024-11-28,0.243599
美国,台积电,认可,2024-11-09,0.243599
美国,台积电,认可,2024-11-15,0.243599
美国,台积电,认可,2024-11-15,0.243599
美国,台积电,认可,2024-11-15,0.243599
美国,台积电,认可,2024-10-21,0.243599
美国,台积电,认可,2024-11-15,0.243599
美国,台积电,认可,2024-11-15,0.243599
美国,台积电,认可,2024-11-15,0.243599
美国,台积电,认可,2024-11-15,0.243599
特朗普,台积电,认为失败,2024-10-28,0.243074
特朗普,台积电,认为失败,2024-11-09,0.243074
特朗普,台积电,认为失败,2024-10-28,0.243074
特朗普,台积电,认为失败,2024-11-07,0.243074
特朗普,台积电,认为失败,2024-11-07,0.243074
特朗普,台积电,认为失败,2024-10-28,0.243074
特朗普,台积电,感谢,2024-11-12,0.242714
盖尔辛格,台积电,质疑,2024-11-06,0.242106
美国,台积电,认为有威胁,2024-11-10,0.241374
美国,台积电,认为有威胁,2024-11-10,0.241374
美国,台积电,认为有威胁,2024-11-10,0.241374
美国,台积电,认为有威胁,2024-11-10,0.241374
美国,台积电,认为有威胁,2024-10-27,0.241374
美国,台积电,认为有威胁,2024-10-27,0.241374
美国,台积电,认为有威胁,2024-10-22,0.241374
美国,台积电,认为有威胁,2024-10-22,0.241374
美国,台积电,认为有威胁,2024-11-10,0.241374
美国,台积电,认为有威胁,2024-11-10,0.241374
美国,台积电,认为有威胁,2024-11-10,0.241374
美国,台积电,认为有威胁,2024-11-28,0.241374
美国,台积电,认为有威胁,2024-12-02,0.241374
美国,台积电,认为有威胁,2024-11-28,0.241374
美国,台积电,认为有威胁,2024-11-05,0.241374
帕特·盖尔辛格,苹果,质疑,2024-11-02,0.239680
法比安·志中·吴,唐纳德·特朗普,认为恐怖,2024-11-07,0.237685
摩根士丹利,英伟达,欢迎,2024-10-13,0.237149
阳基龙,美国,担忧,2024-11-13,0.235010
盖尔辛格,台积电,认为犯罪,2024-10-29,0.234981
盖尔辛格,台积电,认为犯罪,2024-11-06,0.234981
唐纳德·特朗普总统,台积电,认为有威胁,2024-11-12,0.234489
美国,英伟达,损害,2025-01-13,0.232605
美国,英伟达,损害,2024-11-19,0.232605
美国,英伟达,损害,2024-11-14,0.232605
美国,英伟达,损害,2024-11-18,0.232605
美国,英伟达,损害,2024-11-18,0.232605
汪阳,特朗普,认为有危机,2024-11-05,0.232091
美国,台积电,主导,2024-11-09,0.232080
美国,台积电,主导,2024-11-10,0.232080
美国,台积电,主导,2024-10-27,0.232080
美国,台积电,主导,2024-10-18,0.232080
美国,台积电,主导,2024-11-09,0.232080
美国,台积电,主导,2024-11-09,0.232080
美国,台积电,主导,2024-10-26,0.232080
美国,台积电,主导,2024-11-09,0.232080
美国,台积电,主导,2024-11-11,0.232080
美国,台积电,主导,2024-10-16,0.232080
美国,台积电,主导,2024-11-09,0.232080
美国,台积电,主导,2024-11-09,0.232080
美国,台积电,主导,2024-10-22,0.232080
美国,台积电,主导,2024-11-09,0.232080
美国,台积电,主导,2024-11-14,0.232080
美国,台积电,主导,2024-11-17,0.232080
美国,台积电,主导,2024-11-29,0.232080
美国,台积电,主导,2024-10-18,0.232080
美国,台积电,主导,2024-10-27,0.232080
美国,台积电,主导,2024-11-09,0.232080
美国,台积电,主导,2024-12-02,0.232080
美国,台积电,主导,2024-12-02,0.232080
美国,台积电,主导,2024-10-24,0.232080
美国,台积电,主导,2024-11-28,0.232080
美国,台积电,主导,2024-11-09,0.232080
美国,台积电,主导,2024-10-21,0.232080
美国,台积电,主导,2024-10-21,0.232080
美国,台积电,主导,2024-10-23,0.232080
唐·克拉克克,特朗普,损害,2024-12-01,0.229364
特朗普,台积电,认为有威胁,2024-10-28,0.229215
特朗普,台积电,认为有威胁,2024-10-28,0.229215
特朗普,台积电,认为有威胁,2024-11-10,0.229215
特朗普,台积电,认为有威胁,2024-11-07,0.229215
特朗普,台积电,认为有威胁,2024-11-10,0.229215
特朗普,台积电,认为有威胁,2024-11-07,0.229215
特朗普,台积电,认为有威胁,2024-11-07,0.229215
特朗普,台积电,认为有威胁,2024-11-07,0.229215
特朗普,台积电,认为有威胁,2024-11-07,0.229215
特朗普,台积电,认为有威胁,2024-11-07,0.229215
特朗普,台积电,认为有威胁,2024-10-28,0.229215
特朗普,台积电,认为有威胁,2024-10-28,0.229215
特朗普,台积电,认为有威胁,2024-10-28,0.229215
华为创始人,美国,认为恐怖,2024-10-31,0.229020
华为创始人,美国,认为恐怖,2024-10-31,0.229020
派珀·萨兰德,英伟达,认可,2024-11-12,0.228872
特朗普,台积电,主导,2024-11-07,0.227901
特朗普,台积电,主导,2024-10-28,0.227901
特朗普,台积电,主导,2024-11-07,0.227901
特朗普,台积电,主导,2024-11-07,0.227901
特朗普,台积电,主导,2024-11-07,0.227901
特朗普,台积电,主导,2024-11-07,0.227901
特朗普,台积电,主导,2024-11-07,0.227901
特朗普,台积电,主导,2024-10-28,0.227901
特朗普,台积电,主导,2024-10-28,0.227901
克里斯托夫·福奎,美国,担忧,2024-10-31,0.223976
《华尔街日报》,台积电,担忧,2024-09-27,0.223482
台湾,半导体,主导,2024-12-03,0.223344
台湾,半导体,主导,2024-12-03,0.223344
特朗普,台积电,担忧,2024-10-28,0.221529
特朗普,台积电,担忧,2024-10-28,0.221529
特朗普,台积电,担忧,2024-11-10,0.221529
特朗普,台积电,担忧,2024-11-07,0.221529
特朗普,台积电,担忧,2024-11-10,0.221529
特朗普,台积电,担忧,2024-11-10,0.221529
特朗普,台积电,担忧,2024-11-07,0.221529
特朗普,台积电,担忧,2024-11-07,0.221529
特朗普,台积电,担忧,2024-11-07,0.221529
特朗普,台积电,担忧,2024-11-07,0.221529
特朗普,台积电,担忧,2024-11-07,0.221529
特朗普,台积电,担忧,2024-10-28,0.221529
花旗集团,台积电,相信,2024-08-28,0.220613
乔·拜登,台积电,支持,2024-11-17,0.219664
美国,英伟达,主导,2024-09-18,0.219517
美国,英伟达,主导,2024-10-20,0.219517
美国,英伟达,主导,2024-11-18,0.219517
美国,英伟达,主导,2024-11-18,0.219517
美国,英伟达,主导,2024-11-18,0.219517
克里斯托夫·福科,美国,认为非法,2024-11-05,0.218596
杰克·沙利文,特朗普,认可,2025-01-13,0.216789
唐纳德·特朗普,英特尔,担忧,2024-11-12,0.216430
苹果公司,台积电,认可,2024-10-17,0.215580
唐纳德·特朗普,台积电,认为有危机,2024-07-29,0.215164
唐纳德·特朗普,台积电,认为有危机,2024-07-29,0.215164
唐纳德·特朗普,台积电,认为有危机,2024-11-10,0.215164
唐纳德·特朗普,台积电,认为有危机,2024-11-10,0.215164
唐纳德·特朗普,台积电,认为有危机,2024-11-10,0.215164
唐纳德·特朗普,台积电,认为有危机,2024-11-10,0.215164
亚当·波森,特朗普,认为恐怖,2024-11-06,0.213521
亚当·波森,特朗普,认为恐怖,2024-11-06,0.213521
亚当·波森,特朗普,认为恐怖,2024-11-06,0.213521
克里斯托夫·福克特,美国,认为有危机,2024-11-13,0.212790
尹锡悦,特朗普,质疑,2024-11-12,0.212332
特朗普政府,英伟达,担忧,2024-11-19,0.212033
鲍威尔,特朗普,感谢,2025-01-14,0.210661
埃隆·马斯克,特朗普,担忧,2024-10-29,0.210471
魏哲家,台积电,认可,2024-10-23,0.209742
魏哲家,台积电,认可,2024-10-23,0.209742
魏哲家,台积电,认可,2024-10-23,0.209742
魏哲家,台积电,认可,2024-10-27,0.209742
魏哲家,台积电,认可,2024-10-17,0.209742
盖尔辛格,台积电,认为有威胁,2024-10-29,0.209215
盖尔辛格,台积电,认为有威胁,2024-11-06,0.209215
台积电,美国,威胁,2024-11-04,0.207601
特朗普总统,台积电,损害,2024-11-10,0.206950
魏哲家,台积电,认为恐怖,2024-10-23,0.206491
美国,台积电,感到满意,2024-11-11,0.206389
美国,台积电,感到满意,2024-11-29,0.206389
华盛顿,台积电,认为违规,2024-11-07,0.205801
唐·克拉克,特朗普,损害,2024-12-01,0.205643
美国,台积电,感到不满,2024-10-27,0.204885
美国,台积电,感到不满,2024-10-27,0.204885
美国,台积电,感到不满,2024-11-11,0.204885
美国,台积电,感到不满,2024-11-10,0.204885
美国,台积电,感到不满,2024-11-10,0.204885
美国,台积电,感到不满,2024-11-14,0.204885
美国,台积电,感到不满,2024-11-09,0.204885
美国,台积电,感到不满,2024-12-02,0.204885
美国,台积电,感到不满,2024-12-02,0.204885
美国,台积电,感到不满,2024-11-28,0.204885
美国,台积电,感到不满,2024-11-09,0.204885
博通,英特尔,质疑,2024-09-07,0.204325
华为,美国,感谢,2024-12-27,0.204071
唐纳德·特朗普,哈里斯,损害,2024-10-18,0.204066
亚当·波森,特朗普,认可,2024-11-06,0.203943
亚当·波森,特朗普,认可,2024-11-06,0.203943
亚当·波森,特朗普,认可,2024-11-06,0.203943
路透社,台积电,主导,2024-11-10,0.203919
路透社,台积电,主导,2024-06-03,0.203919
路透社,台积电,主导,2024-10-27,0.203919
路透社,台积电,主导,2024-11-14,0.203919
路透社,台积电,主导,2024-11-11,0.203919
路透社,台积电,主导,2024-09-01,0.203919
路透社,台积电,主导,2024-11-14,0.203919
路透社,台积电,主导,2024-10-27,0.203919
路透社,台积电,主导,2024-10-27,0.203919
彭博社,台积电,担忧,2024-10-27,0.202913
彭博社,台积电,担忧,2024-11-06,0.202913
彭博社,台积电,担忧,2024-10-24,0.202913
彭博社,台积电,担忧,2024-10-24,0.202913
彭博社,台积电,担忧,2024-10-24,0.202913
基辛格,台积电,损害,2024-12-02,0.201878
唐纳德·特朗普,台积电,认为可靠,2024-07-29,0.198826
唐纳德·特朗普,台积电,认为可靠,2024-11-10,0.198826
唐纳德·特朗普,台积电,认为可靠,2024-11-10,0.198826
唐纳德·特朗普,台积电,认为可靠,2024-11-10,0.198826
台积电,拜登,认为犯罪,2024-11-16,0.197615
Greg Noh,特朗普,质疑,2024-11-12,0.197352
基辛格,台积电,威胁,2024-12-02,0.196668
唐纳德·特朗普,华为,质疑,2024-11-28,0.196339
彭博社,台积电,认为恐怖,2024-10-24,0.195962
彭博社,台积电,认为恐怖,2024-10-24,0.195962
基辛格,英特尔,损害,2024-12-02,0.195577
张忠谋,台积电,感到不满,2024-11-29,0.195216
布拉德·林,台积电,主导,2025-01-15,0.195161
摩根士丹利,台积电,相信,2024-10-12,0.194933
特朗普,台积电,认为有危机,2024-10-28,0.194872
特朗普,台积电,认为有危机,2024-10-28,0.194872
特朗普,台积电,认为有危机,2024-10-28,0.194872
特朗普,台积电,认为有危机,2024-10-28,0.194872
魏哲家,台积电,相信,2024-10-23,0.194316
魏哲家,台积电,相信,2024-10-27,0.194316
罗杰·达森,台积电,担忧,2024-10-14,0.194139
皮特森国际经济研究所,特朗普,质疑,2024-11-06,0.193456
特朗普,台积电,认为可靠,2024-10-28,0.193303
特朗普,台积电,认为可靠,2024-11-07,0.193303
特朗普,台积电,认为可靠,2024-11-07,0.193303
特朗普,台积电,认为可靠,2024-11-07,0.193303
特朗普,台积电,认为可靠,2024-11-07,0.193303
